id,codigo,nome,preco,estoque,fabricante,descricao,ativado,marca,departamento
213,2215,CAROLINA HERRERA CH MEN EDT100ML+AFTER SHAVE 100ML,58,0,8411061804902,"CH Men tem o mesmo princÃ­pio de ""Luxo Casual"", encontrado na linha feminina. Suas coleÃ§Ãµes sÃ£o feitas sob medida para homens com nÃ­tido critÃ©rio de estÃ©tica e um requintado gosto para a moda, com um toque pessoal.<br>O homem CH respira elegÃ¢ncia em todos os momentos do seu dia, em todos os aspectos da sua vida, ele vive intensamente cada momento e combina as diferentes facetas da sua vida com perfeiÃ§Ã£o, sempre com profissionalismo e personalidade. CH Men Ã© uma fusÃ£o entre a tradiÃ§Ã£o clÃ¡ssica e a inovaÃ§Ã£o contemporÃ¢nea, uma fragrÃ¢ncia amadeirada especiada fresca, que expressa e interpreta o homem que o usa.<br>Ele Ã© o par perfeito para a Mulher CH, o casamento Feliz.<br>",1,Carolina Herrera,Masculino
202,2079,CAROLINA HERRERA 212 VIP EDT MASC 100ML,54,1,8411061723760,"O Perfume 212 Vip masculino Carolina Herrera, Ã© destinado ao homem divertido, carismÃ¡tico, elegante e sofisticado. Uma fragrÃ¢ncia masculina que representa o estilo moderno e exclusivo dos homens Vips de Nova York. O Perfume 211 Vip Masc Carolina Herrera, Ã© um coquetel Ãºnico, que tem um toque frutado da nota de caviar de lima, neste coquetel tambÃ©m a vodka gelada com hortelÃ£ congelada, a madeira real Â“king WoodÂ”, lhe dando um glamour e seguranÃ§a, para estar presente em qualquer ocasiÃ£o.<br>A histÃ³ria da Marca.<br>A estilista Maria Carolina Josefina Pacanins y NiÃ±o de Herrera Guevara, conhecida simplesmente como Carolina Herrera, nasceu no dia 8 de janeiro de 1939 na cidade de Caracas, filha de um casal, descendente de uma famÃ­lia aristocrÃ¡tica venezuelana. Quando tinha 13 anos, a avÃ³ levou-a a uma viagem Ã  Paris, onde ela descobriu e se encantou com o estilista espanhol CristÃ³bal Balenciaga, que lhe serviria de inspiraÃ§Ã£o no seu trabalho. Aos 25 anos, comeÃ§ou a trabalhar como relaÃ§Ãµes pÃºblicas na tradicional Casa Pucci, na Venezuela. Conheceu entÃ£o Maria Teresa Herrera, mÃ£e de Reinaldo, um editor da revista Vanity Fair, com quem se casaria em 1968.<br>",1,Carolina Herrera,Masculino
714,2080,CAROLINA HERRERA 212 VIP MEN EDT 200ML,73,0,8411061782347,"<p>O Perfume 212 Vip masculino Carolina Herrera, &eacute; destinado ao homem divertido, carism&aacute;tico, elegante e sofisticado. Uma fragr&acirc;ncia masculina que representa o estilo moderno e exclusivo dos homens Vips de Nova York. O Perfume 211 Vip Masc Carolina Herrera, &eacute; um coquetel &uacute;nico, que tem um toque frutado da nota de caviar de lima, neste coquetel tamb&eacute;m a vodka gelada com hortel&atilde; congelada, a madeira real &ldquo;king Wood&rdquo;, lhe dando um glamour e seguran&ccedil;a, para estar presente em qualquer ocasi&atilde;o.<br />A hist&oacute;ria da Marca.<br />A estilista Maria Carolina Josefina Pacanins y Ni&ntilde;o de Herrera Guevara, conhecida simplesmente como Carolina Herrera, nasceu no dia 8 de janeiro de 1939 na cidade de Caracas, filha de um casal, descendente de uma fam&iacute;lia aristocr&aacute;tica venezuelana. Quando tinha 13 anos, a av&oacute; levou-a a uma viagem &agrave; Paris, onde ela descobriu e se encantou com o estilista espanhol Crist&oacute;bal Balenciaga, que lhe serviria de inspira&ccedil;&atilde;o no seu trabalho. Aos 25 anos, come&ccedil;ou a trabalhar como rela&ccedil;&otilde;es p&uacute;blicas na tradicional Casa Pucci, na Venezuela. Conheceu ent&atilde;o Maria Teresa Herrera, m&atilde;e de Reinaldo, um editor da revista Vanity Fair, com quem se casaria em 1968.</p>",1,Carolina Herrera,Masculino
540,8827,TOMMY HILFIGER TOMMY EDT MASC 100ML,30,2,22548024324,"A Verdadeira FragrÃ¢ncia Americana, Com Uma CombinaÃ§Ã£o Calorosa, Amadeirada, Energizada Por Nuances CÃ­tricos E Picantes, Inegavelmente Refrescante E Moderna.<br>Uma Mistura De Frutas RecÃ©m Colhidas, Com A Pureza Revigorante Da Chuva, E Acordes De Ervas Trazidas Pelo Vento Fresco.<br>Um Mix De Gostos Similares Da PrÃ³pria AmÃ©rica, Pois A Primeira ImpressÃ£o Ã‰ Fresca E Efervescente Como A Toranja Da FlÃ³rida, Cranberries De Cape Cod, Ervas E Lavanda De Iowa, A Relva Do Kentucky E A HortelÃ£ Do Meio-Oeste.<br>Sutilmente Quente, A ComposiÃ§Ã£o Inclui Acordes De MaÃ§Ã£ Verde Da Nova Inglaterra, Flor De Cactus Do Arizona E Rosas Amarelas Do Texas. Um Toque Amadeirado E Ambarado, Com Flores De Algodoeiro E MaÃ§Ã£ Vermelha De Vermont Fecham Esta ComposiÃ§Ã£o Exuberante.<br>",1,Tommy Hilfiger,Masculino
699,1416,BVLGARI POUR HOMME EDT 100ML,37,1,783320831508,"<p><span style=""color: #666666; font-family: &#039;Open Sans&#039;, sans-serif; font-size: medium; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">Sedutor e precioso, Bulgari Pour Homme Soir &eacute; a fragr&acirc;ncia mais rica e sofisticada da cole&ccedil;&atilde;o Bulgari Pour Homme.&nbsp;</span><br style=""box-sizing: border-box; color: #666666; font-family: &#039;Open Sans&#039;, sans-serif; font-size: medium; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial;"" /><br style=""box-sizing: border-box; color: #666666; font-family: &#039;Open Sans&#039;, sans-serif; font-size: medium; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial;"" /><span style=""color: #666666; font-family: &#039;Open Sans&#039;, sans-serif; font-size: medium; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">Um perfume noturno, luxuoso e sensual, para homens carism&aacute;ticos, em busca de um perfume contempor&acirc;neo, sensual e precioso.</span><br style=""box-sizing: border-box; color: #666666; font-family: &#039;Open Sans&#039;, sans-serif; font-size: medium; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial;"" /><br style=""box-sizing: border-box; color: #666666; font-family: &#039;Open Sans&#039;, sans-serif; font-size: medium; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial;"" /><span style=""color: #666666; font-family: &#039;Open Sans&#039;, sans-serif; font-size: medium; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">Amadeirado ambarado, possui notas de ch&aacute; de Darjeeling, madeira de Papyrus, &acirc;mbar e alm&iacute;scar.</span></p>",1,Bulgari,Masculino
689,2002,CAROLINA HERRERA 212 EDT MEN 200ML,70,1,8411061762264,"<p>O perfume masculino 212 Carolina Herrera revela uma ess&ecirc;ncia masculina, diferente, surpreendente e excepcionalmente atraente. Com um frasco de design original, inovador e de magnetismo &uacute;nico, inspirado em seu par, o perfume 212 mostra o universo cosmopolita e urbano da cidade de Nova York. 212 Men foi concebido para o homem din&acirc;mico, imerso num mundo em mudan&ccedil;a, a par das &uacute;ltimas tend&ecirc;ncias. &Eacute; sens&iacute;vel, tem senso de humor e &eacute; muito masculino.</p>",1,Carolina Herrera,Masculino
718,8489,TESTER CAROLINA HERRERA 212 MEN 100ML,43,0,,"<p>O perfume masculino 212 Carolina Herrera revela uma ess&ecirc;ncia masculina, diferente, surpreendente e excepcionalmente atraente. Com um frasco de design original, inovador e de magnetismo &uacute;nico, inspirado em seu par, o perfume 212 mostra o universo cosmopolita e urbano da cidade de Nova York. 212 Men foi concebido para o homem din&acirc;mico, imerso num mundo em mudan&ccedil;a, a par das &uacute;ltimas tend&ecirc;ncias. &Eacute; sens&iacute;vel, tem senso de humor e &eacute; muito masculino.</p>",0,Carolina Herrera,Masculino
608,8401,TESTER CAROLINA 212 MEN 100ML,43,0,8411061340028,"O perfume masculino 212 Carolina Herrera revela uma essÃªncia masculina, diferente, surpreendente e excepcionalmente atraente. Com um frasco de design original, inovador e de magnetismo Ãºnico, inspirado em seu par, o perfume 212 mostra o universo cosmopolita e urbano da cidade de Nova York. 212 Men foi concebido para o homem dinÃ¢mico, imerso num mundo em mudanÃ§a, a par das Ãºltimas tendÃªncias. Ã‰ sensÃ­vel, tem senso de humor e Ã© muito masculino.<br>",1,Carolina Herrera,Masculino
104,1023,AZZARO CHROME 100ML+SHAMPOO100ML+AFTER SHAVE50ML,45,0,3351500005352,"Chrome de Azzaro Ã© uma experiÃªncia Ãºnica, um perfume que evoca sensaÃ§Ãµes prazerosas e indescritÃ­veis. Com notas cÃ­tricas e amadeiradas, seu viÃ§o atrai de uma forma envolvente, confortÃ¡vel e sensual.<br>Ã‰ uma fragrÃ¢ncia indicada para homens resolutos, fortes e estilosos, que gostam de marcar seus domÃ­nios e inspirar respeito e admiraÃ§Ã£o. Ã‰ um aroma que irÃ¡ incendiar sua vida, deixando-a envolta em mistÃ©rio e seduÃ§Ã£o.<br>Azzaro - 45 anos de moda e estilo<br>A Azzaro estÃ¡ Ã  imagem do seu fundador, Loris Azzaro, um siciliano nascido na TunÃ­sia, sempre bronzeado, sensual: uma marca mediterrÃ¢nea por excelÃªncia e solar.<br>Uma marca solar e verdadeiramente hedonista, de onde emana uma hipersensualidade. A seduÃ§Ã£o e o glamour estÃ£o onipresentes na imagem da Azzaro e resultam de uma relaÃ§Ã£o com o corpo baseada na liberdade: a liberdade do corpo e do espÃ­rito, aquela que estava presente nos anos 70, a dÃ©cada transgressora e sem proibiÃ§Ãµes, onde a vanguarda da moda e da fotografia despia os corpos.<br>Para alÃ©m da moda, desde a origem e ainda agora, a Azzaro personifica um estilo de vida chique e do Jet Set, sinÃ´nimo de um luxo muito atual. Esta arte de viver deu origem a uma marca forte, a Azzaro, que se exprime, por um lado, atravÃ©s de um territÃ³rio afirmativamente masculino e universal na Ã¡rea dos Perfumes, um prÃªt-Ã -porter masculino em potencial, e, por outro lado, atravÃ©s de uma moda feminina radiante e de Perfumes muito desejados.<br>",1,Azzaro,Masculino
105,1034,AZZARO CHROME EAU DE TOILETTE 100ML,36,3,3351500920037,"Chrome de Azzaro Ã© uma experiÃªncia Ãºnica, um perfume que evoca sensaÃ§Ãµes prazerosas e indescritÃ­veis. Com notas cÃ­tricas e amadeiradas, seu viÃ§o atrai de uma forma envolvente, confortÃ¡vel e sensual.<br>Ã‰ uma fragrÃ¢ncia indicada para homens resolutos, fortes e estilosos, que gostam de marcar seus domÃ­nios e inspirar respeito e admiraÃ§Ã£o. Ã‰ um aroma que irÃ¡ incendiar sua vida, deixando-a envolta em mistÃ©rio e seduÃ§Ã£o.<br>Azzaro - 45 anos de moda e estilo<br>A Azzaro estÃ¡ Ã  imagem do seu fundador, Loris Azzaro, um siciliano nascido na TunÃ­sia, sempre bronzeado, sensual: uma marca mediterrÃ¢nea por excelÃªncia e solar.<br>Uma marca solar e verdadeiramente hedonista, de onde emana uma hipersensualidade. A seduÃ§Ã£o e o glamour estÃ£o onipresentes na imagem da Azzaro e resultam de uma relaÃ§Ã£o com o corpo baseada na liberdade: a liberdade do corpo e do espÃ­rito, aquela que estava presente nos anos 70, a dÃ©cada transgressora e sem proibiÃ§Ãµes, onde a vanguarda da moda e da fotografia despia os corpos.<br>Para alÃ©m da moda, desde a origem e ainda agora, a Azzaro personifica um estilo de vida chique e do Jet Set, sinÃ´nimo de um luxo muito atual. Esta arte de viver deu origem a uma marca forte, a Azzaro, que se exprime, por um lado, atravÃ©s de um territÃ³rio afirmativamente masculino e universal na Ã¡rea dos Perfumes, um prÃªt-Ã -porter masculino em potencial, e, por outro lado, atravÃ©s de uma moda feminina radiante e de Perfumes muito desejados.<br>",1,Azzaro,Masculino
123,1045,AZZARO CHROME EDT MASC 200ML + 30ML,48,0,3351500920068,"Chrome de Azzaro Ã© uma experiÃªncia Ãºnica, um perfume que evoca sensaÃ§Ãµes prazerosas e indescritÃ­veis. Com notas cÃ­tricas e amadeiradas, seu viÃ§o atrai de uma forma envolvente, confortÃ¡vel e sensual.<br>Ã‰ uma fragrÃ¢ncia indicada para homens resolutos, fortes e estilosos, que gostam de marcar seus domÃ­nios e inspirar respeito e admiraÃ§Ã£o. Ã‰ um aroma que irÃ¡ incendiar sua vida, deixando-a envolta em mistÃ©rio e seduÃ§Ã£o.<br>Azzaro - 45 anos de moda e estilo<br>A Azzaro estÃ¡ Ã  imagem do seu fundador, Loris Azzaro, um siciliano nascido na TunÃ­sia, sempre bronzeado, sensual: uma marca mediterrÃ¢nea por excelÃªncia e solar.<br>Uma marca solar e verdadeiramente hedonista, de onde emana uma hipersensualidade. A seduÃ§Ã£o e o glamour estÃ£o onipresentes na imagem da Azzaro e resultam de uma relaÃ§Ã£o com o corpo baseada na liberdade: a liberdade do corpo e do espÃ­rito, aquela que estava presente nos anos 70, a dÃ©cada transgressora e sem proibiÃ§Ãµes, onde a vanguarda da moda e da fotografia despia os corpos.<br>Para alÃ©m da moda, desde a origem e ainda agora, a Azzaro personifica um estilo de vida chique e do Jet Set, sinÃ´nimo de um luxo muito atual. Esta arte de viver deu origem a uma marca forte, a Azzaro, que se exprime, por um lado, atravÃ©s de um territÃ³rio afirmativamente masculino e universal na Ã¡rea dos Perfumes, um prÃªt-Ã -porter masculino em potencial, e, por outro lado, atravÃ©s de uma moda feminina radiante e de Perfumes muito desejados.<br>",1,Azzaro,Masculino
562,7488,PROMOCION KIT TESTER FERRARI RED 125ML,18,3,,,0,Ferrari,Masculino
489,7613,RALPH LAUREN POLO RED EDT MASC 125ML,49,0,3605970416003,"Ralph Lauren apresenta uma coleÃ§Ã£o de fragrÃ¢ncias masculinas que oferece o melhor do estilo esportivo para uma nova geraÃ§Ã£o de homens. Aqueles divertidos, modernos e vibrantes!<br>Ralph Lauren Polo Red Ã© a fragrÃ¢ncia sedutora, que representa o grande jogo da conquista.<br>Um aroma com a mistura sexy, fresca e picante para uma atraÃ§Ã£o irresistÃ­vel.<br>",1,Ralph Lauren,Masculino
188,1921,CALVIN KLEIN EUPHORIA MEN EDT MASC 100ML,40,0,88300178278,"<p>Euphoria &eacute; uma fragr&acirc;ncia sexy, ardente e fresca que te convida a viver seus desejos mais intensos. V&aacute; al&eacute;m do limite e viva um sonho. O perfume possui notas de sa&iacute;da de coquetel de gengibre e pimenta, acorde de gota de chuva e lim&atilde;o oriental. As notas de cora&ccedil;&atilde;o s&atilde;o compostas de manjeric&atilde;o preto, folha de cedro e s&aacute;lvia hidrop&ocirc;nica. As notas de fundo s&atilde;o compostas de patchouli, madeira vermelha e &acirc;mbar s&oacute;lido..</p>",1,Calvin Klein,Masculino
106,1056,AZZARO EDT MASC 100ML,30,1,3351500980406,"Azzaro Pour Homme Ã© um coquetel exclusivo de humor, vitalidade, modernidade e elegÃ¢ncia masculina, espelhado em seu criador Loris Azzaro.<br>A intuitiva e inovadora alquimia harmonizam cerca de 320 elementos, dos quais mais da metade sÃ£o de origem natural. Verde ambarino, para o homem sedutor, viril e clÃ¡ssico. Suas notas combinam gerÃ¢nio de Bourbon, Ã¢mbar, sÃ¢ndalo, vetiver e musgo de carvalho.<br>Um grande clÃ¡ssico da seduÃ§Ã£o, especialmente desenvolvido para o homem determinado, confiante, elegante e sedutor que gosta de correr riscos e procura por aventura.<br>",1,Azzaro,Masculino
549,9020,VERSACE EROS EDT MASC 100ML,48,2,8011003809219,"A Versace traz sua nova fragrÃ¢ncia inspirada e profundamente conectada com a mitologia grega. O Perfume Eros foi desenvolvido para o homem sedutor que, com seu aromÃ¡tico amadeirado intenso e irresistÃ­vel, desperta o desejo e remete a um homem viril que luta pelas suas ideias e objetivos.<br>Inspirado pelo deus do amor da mitologia grega, Eros Ã© uma fragrÃ¢ncia que exala beleza, paixÃ£o e desejo. Seu frasco faz referÃªncias a signos da Versace como a medusa e a borda geomÃ©trica, alÃ©m de trazer a cor turquesa que simboliza o MediterrÃ¢neo.<br>O perfumista que assina esta fragrÃ¢ncia Ã© Aurelien Guichard, que procurou revelar e liberar a paixÃ£o desenfreada e acentuar o desejo com essa ediÃ§Ã£o. Segundo Donatella, diretora criativa da grife italiana conhecida pela sua moda sensual e ousada, ""Eros tem verdadeiramente o DNA da casa Versace"".<br>",1,Versace,Masculino
683,415,ANTONIO BANDERAS KING OF SED.ABSOLUTE EDT FEM 100,18,0,8411061813973,"<p><span style=""color: #666666; font-family: &#039;Proxima Nova&#039;, -apple-system, &#039;Helvetica Neue&#039;, Helvetica, Roboto, Arial, sans-serif; font-size: 24px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">Uma fragr&acirc;ncia que acentua a personalidade e o poder de atra&ccedil;&atilde;o de um sedutor.</span><br style=""box-sizing: border-box; color: #666666; font-family: &#039;Proxima Nova&#039;, -apple-system, &#039;Helvetica Neue&#039;, Helvetica, Roboto, Arial, sans-serif; font-size: 24px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial;"" /><br style=""box-sizing: border-box; color: #666666; font-family: &#039;Proxima Nova&#039;, -apple-system, &#039;Helvetica Neue&#039;, Helvetica, Roboto, Arial, sans-serif; font-size: 24px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial;"" /><span style=""color: #666666; font-family: &#039;Proxima Nova&#039;, -apple-system, &#039;Helvetica Neue&#039;, Helvetica, Roboto, Arial, sans-serif; font-size: 24px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">A fragr&acirc;ncia come&ccedil;a a seduzir com refrescantes ondas marinhas e, em seu cora&ccedil;&atilde;o, encontramos uma mescla irreverente de especiarias quentes como o cardamomo, que contrastam com a frescura arom&aacute;tica da lavanda.</span><br style=""box-sizing: border-box; color: #666666; font-family: &#039;Proxima Nova&#039;, -apple-system, &#039;Helvetica Neue&#039;, Helvetica, Roboto, Arial, sans-serif; font-size: 24px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial;"" /><br style=""box-sizing: border-box; color: #666666; font-family: &#039;Proxima Nova&#039;, -apple-system, &#039;Helvetica Neue&#039;, Helvetica, Roboto, Arial, sans-serif; font-size: 24px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial;"" /><span style=""color: #666666; font-family: &#039;Proxima Nova&#039;, -apple-system, &#039;Helvetica Neue&#039;, Helvetica, Roboto, Arial, sans-serif; font-size: 24px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">O aroma sedutor das especiarias, refor&ccedil;ado por suaves acordes de couro, foi cuidadosamente selecionado para aumentar a pot&ecirc;ncia e a personalidade do perfume. O s&iacute;mbolo de um vencedor com um poder de sedu&ccedil;&atilde;o... absoluto.</span><br style=""box-sizing: border-box; color: #666666; font-family: &#039;Proxima Nova&#039;, -apple-system, &#039;Helvetica Neue&#039;, Helvetica, Roboto, Arial, sans-serif; font-size: 24px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial;"" /><br style=""box-sizing: border-box; color: #666666; font-family: &#039;Proxima Nova&#039;, -apple-system, &#039;Helvetica Neue&#039;, Helvetica, Roboto, Arial, sans-serif; font-size: 24px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial;"" /><span style=""color: #666666; font-family: &#039;Proxima Nova&#039;, -apple-system, &#039;Helvetica Neue&#039;, Helvetica, Roboto, Arial, sans-serif; font-size: 24px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">Notas de sa&iacute;da: Toranja e Acorde &ldquo;Frescor salgado&rdquo;.</span><br style=""box-sizing: border-box; color: #666666; font-family: &#039;Proxima Nova&#039;, -apple-system, &#039;Helvetica Neue&#039;, Helvetica, Roboto, Arial, sans-serif; font-size: 24px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial;"" /><span style=""color: #666666; font-family: &#039;Proxima Nova&#039;, -apple-system, &#039;Helvetica Neue&#039;, Helvetica, Roboto, Arial, sans-serif; font-size: 24px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">Notas de cora&ccedil;&atilde;o: Acorde marinho, cardamomo, notas arom&aacute;ticas de lavanda.</span><br style=""box-sizing: border-box; color: #666666; font-family: &#039;Proxima Nova&#039;, -apple-system, &#039;Helvetica Neue&#039;, Helvetica, Roboto, Arial, sans-serif; font-size: 24px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial;"" /><span style=""color: #666666; font-family: &#039;Proxima Nova&#039;, -apple-system, &#039;Helvetica Neue&#039;, Helvetica, Roboto, Arial, sans-serif; font-size: 24px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">Notas de fundo: Madeira, Couro, Musgo, Vetiver.</span></p>",1,Antonio Banderas,Masculino
